debate_id,speaker,affiliation,sentiment,score
Republican_Candidates_Debate_2015-10-28,Quintanilla,MOD,neg,0.03601282051282052
Republican_Candidates_Debate_2015-10-28,Quintanilla,MOD,neu,0.8167051282051282
Republican_Candidates_Debate_2015-10-28,Quintanilla,MOD,pos,0.14726923076923082
Republican_Candidates_Debate_2015-10-28,Quintanilla,MOD,compound,0.09405641025641029
Republican_Candidates_Debate_2015-10-28,Kasich,REP,neg,0.025347826086956526
Republican_Candidates_Debate_2015-10-28,Kasich,REP,neu,0.8369565217391303
Republican_Candidates_Debate_2015-10-28,Kasich,REP,pos,0.13765217391304352
Republican_Candidates_Debate_2015-10-28,Kasich,REP,compound,0.4280086956521739
Republican_Candidates_Debate_2015-10-28,Huckabee,REP,neg,0.07029629629629629
Republican_Candidates_Debate_2015-10-28,Huckabee,REP,neu,0.8255185185185185
Republican_Candidates_Debate_2015-10-28,Huckabee,REP,pos,0.10414814814814814
Republican_Candidates_Debate_2015-10-28,Huckabee,REP,compound,0.022162962962962978
Republican_Candidates_Debate_2015-10-28,Bush,REP,neg,0.05063636363636364
Republican_Candidates_Debate_2015-10-28,Bush,REP,neu,0.8474545454545453
Republican_Candidates_Debate_2015-10-28,Bush,REP,pos,0.10181818181818182
Republican_Candidates_Debate_2015-10-28,Bush,REP,compound,0.21600454545454542
Republican_Candidates_Debate_2015-10-28,Rubio,REP,neg,0.05558620689655172
Republican_Candidates_Debate_2015-10-28,Rubio,REP,neu,0.8367586206896551
Republican_Candidates_Debate_2015-10-28,Rubio,REP,pos,0.1076551724137931
Republican_Candidates_Debate_2015-10-28,Rubio,REP,compound,0.3006103448275862
Republican_Candidates_Debate_2015-10-28,Trump,REP,neg,0.041896551724137934
Republican_Candidates_Debate_2015-10-28,Trump,REP,neu,0.7854827586206897
Republican_Candidates_Debate_2015-10-28,Trump,REP,pos,0.17265517241379308
Republican_Candidates_Debate_2015-10-28,Trump,REP,compound,0.30167586206896563
Republican_Candidates_Debate_2015-10-28,Carson,REP,neg,0.09800000000000002
Republican_Candidates_Debate_2015-10-28,Carson,REP,neu,0.8392941176470587
Republican_Candidates_Debate_2015-10-28,Carson,REP,pos,0.06270588235294118
Republican_Candidates_Debate_2015-10-28,Carson,REP,compound,0.21630588235294118
Republican_Candidates_Debate_2015-10-28,Fiorina,REP,neg,0.043541666666666666
Republican_Candidates_Debate_2015-10-28,Fiorina,REP,neu,0.8449583333333335
Republican_Candidates_Debate_2015-10-28,Fiorina,REP,pos,0.11154166666666666
Republican_Candidates_Debate_2015-10-28,Fiorina,REP,compound,0.32936666666666664
Republican_Candidates_Debate_2015-10-28,Cruz,REP,neg,0.036166666666666666
Republican_Candidates_Debate_2015-10-28,Cruz,REP,neu,0.8775833333333334
Republican_Candidates_Debate_2015-10-28,Cruz,REP,pos,0.08625
Republican_Candidates_Debate_2015-10-28,Cruz,REP,compound,0.3085541666666667
Republican_Candidates_Debate_2015-10-28,Christie,REP,neg,0.07823076923076924
Republican_Candidates_Debate_2015-10-28,Christie,REP,neu,0.801846153846154
Republican_Candidates_Debate_2015-10-28,Christie,REP,pos,0.12000000000000001
Republican_Candidates_Debate_2015-10-28,Christie,REP,compound,0.4004615384615384
Republican_Candidates_Debate_2015-10-28,Paul,REP,neg,0.05515384615384615
Republican_Candidates_Debate_2015-10-28,Paul,REP,neu,0.8700769230769231
Republican_Candidates_Debate_2015-10-28,Paul,REP,pos,0.07461538461538461
Republican_Candidates_Debate_2015-10-28,Paul,REP,compound,-0.050084615384615394
Republican_Candidates_Debate_2015-10-28,Harwood,MOD,neg,0.03189041095890412
Republican_Candidates_Debate_2015-10-28,Harwood,MOD,neu,0.7936986301369866
Republican_Candidates_Debate_2015-10-28,Harwood,MOD,pos,0.17441095890410957
Republican_Candidates_Debate_2015-10-28,Harwood,MOD,compound,0.20155342465753429
Republican_Candidates_Debate_2015-10-28,Quick,MOD,neg,0.023390625
Republican_Candidates_Debate_2015-10-28,Quick,MOD,neu,0.8137187500000003
Republican_Candidates_Debate_2015-10-28,Quick,MOD,pos,0.16290625000000003
Republican_Candidates_Debate_2015-10-28,Quick,MOD,compound,0.16069375000000002
Republican_Candidates_Debate_2015-10-28,Cramer,MOD,neg,0.08833333333333333
Republican_Candidates_Debate_2015-10-28,Cramer,MOD,neu,0.7336666666666667
Republican_Candidates_Debate_2015-10-28,Cramer,MOD,pos,0.17766666666666667
Republican_Candidates_Debate_2015-10-28,Cramer,MOD,compound,-0.32393333333333335
Republican_Candidates_Debate_2015-10-28,Santelli,MOD,neg,0.02325
Republican_Candidates_Debate_2015-10-28,Santelli,MOD,neu,0.7995
Republican_Candidates_Debate_2015-10-28,Santelli,MOD,pos,0.17725000000000002
Republican_Candidates_Debate_2015-10-28,Santelli,MOD,compound,0.16055000000000003
Republican_Candidates_Debate_2015-10-28,Epperson,MOD,neg,0.010666666666666666
Republican_Candidates_Debate_2015-10-28,Epperson,MOD,neu,0.631
Republican_Candidates_Debate_2015-10-28,Epperson,MOD,pos,0.35833333333333334
Republican_Candidates_Debate_2015-10-28,Epperson,MOD,compound,0.6292
Republican_Candidates_Debate_2015-11-10,Cavuto,MOD,neg,0.039235294117647056
Republican_Candidates_Debate_2015-11-10,Cavuto,MOD,neu,0.8383529411764705
Republican_Candidates_Debate_2015-11-10,Cavuto,MOD,pos,0.12241176470588234
Republican_Candidates_Debate_2015-11-10,Cavuto,MOD,compound,0.18970588235294117
Republican_Candidates_Debate_2015-11-10,Bartiromo,MOD,neg,0.02697674418604651
Republican_Candidates_Debate_2015-11-10,Bartiromo,MOD,neu,0.7819767441860465
Republican_Candidates_Debate_2015-11-10,Bartiromo,MOD,pos,0.19111627906976744
Republican_Candidates_Debate_2015-11-10,Bartiromo,MOD,compound,0.1867279069767442
Republican_Candidates_Debate_2015-11-10,Baker,MOD,neg,0.03110416666666667
Republican_Candidates_Debate_2015-11-10,Baker,MOD,neu,0.8218125
Republican_Candidates_Debate_2015-11-10,Baker,MOD,pos,0.1470625
Republican_Candidates_Debate_2015-11-10,Baker,MOD,compound,0.15428958333333334
Republican_Candidates_Debate_2015-11-10,Trump,REP,neg,0.14782142857142858
Republican_Candidates_Debate_2015-11-10,Trump,REP,neu,0.7278214285714285
Republican_Candidates_Debate_2015-11-10,Trump,REP,pos,0.1242857142857143
Republican_Candidates_Debate_2015-11-10,Trump,REP,compound,0.05784285714285716
Republican_Candidates_Debate_2015-11-10,Carson,REP,neg,0.0571
Republican_Candidates_Debate_2015-11-10,Carson,REP,neu,0.7981999999999999
Republican_Candidates_Debate_2015-11-10,Carson,REP,pos,0.1444
Republican_Candidates_Debate_2015-11-10,Carson,REP,compound,0.36766
Republican_Candidates_Debate_2015-11-10,Rubio,REP,neg,0.038599999999999995
Republican_Candidates_Debate_2015-11-10,Rubio,REP,neu,0.8582666666666667
Republican_Candidates_Debate_2015-11-10,Rubio,REP,pos,0.10306666666666668
Republican_Candidates_Debate_2015-11-10,Rubio,REP,compound,0.3464066666666667
Republican_Candidates_Debate_2015-11-10,Kasich,REP,neg,0.08777777777777779
Republican_Candidates_Debate_2015-11-10,Kasich,REP,neu,0.8215555555555555
Republican_Candidates_Debate_2015-11-10,Kasich,REP,pos,0.09070370370370368
